movie_title,imdb_id,movie_budget,movie_revenue,movie_release,join_title,book_publisher,book_pages,book_rating,book_ratings_count,join_author,imdb_rating,imdb_total_votes
Ghost Fever,tt0093088,0.0,0.0,1987.0,ghost fever,,0,0.0,0,,3.4,446.0
The Movie Out Here,tt2498626,0.0,0.0,2012.0,the movie out here,,0,0.0,0,,4.1,396.0
The Untold,tt0265944,5476105.796285875,0.0,2002.0,the untold,,0,0.0,0,,3.5,2138.0
Hollows Grove,tt4026562,0.0,0.0,2014.0,hollows grove,,0,0.0,0,,4.7,1988.0
Felipe Esparza: They're Not Gonna Laugh At You,tt2153394,0.0,0.0,2012.0,felipe esparza: they're not gonna laugh at you,,0,0.0,0,,6.9,274.0
The Drownsman,tt3450134,0.0,0.0,2014.0,the drownsman,,0,0.0,0,,4.1,1995.0
Road Wars,tt4530832,0.0,0.0,2015.0,road wars,,0,0.0,0,,2.8,889.0
Awaken,tt3367686,0.0,0.0,2015.0,awaken,,0,0.0,0,,3.4,2811.0
LA Apocalypse,tt3312936,0.0,0.0,2014.0,la apocalypse,,0,0.0,0,,2.7,840.0
Pressure,tt3029476,0.0,0.0,2015.0,pressure,,0,0.0,0,,5.6,6410.0
American Justice,tt2940482,0.0,0.0,2015.0,american justice,,0,0.0,0,,3.0,702.0
Unknown Caller,tt3384870,0.0,0.0,2015.0,unknown caller,,0,0.0,0,,4.2,876.0
Eat with Me,tt2274604,0.0,0.0,2014.0,eat with me,,0,0.0,0,,6.8,1474.0
Heaven Adores You,tt2244889,0.0,0.0,2014.0,heaven adores you,,0,0.0,0,,6.9,1532.0
Can't Stand Losing You: Surviving The Police,tt1610013,0.0,0.0,2012.0,can't stand losing you: surviving the police,,0,0.0,0,,6.9,952.0
Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II,tt3317562,0.0,0.0,2015.0,leviathan: the story of hellraiser and hellbound: hellraiser ii,,0,0.0,0,,6.3,580.0
Merry Ex-Mas,tt3654972,0.0,0.0,2014.0,merry ex-mas,,0,0.0,0,,4.5,692.0
Devil in the Flesh,tt0143213,0.0,0.0,1998.0,devil in the flesh,,0,0.0,0,,5.1,3231.0
Four of Us,tt3623376,0.0,0.0,2014.0,four of us,,0,0.0,0,,6.1,268.0
The Violent Kind,tt0758796,0.0,0.0,2008.0,the violent kind,,0,0.0,0,,2.5,176.0
Autumn,tt1198333,0.0,0.0,2009.0,autumn,,0,0.0,0,,3.2,1697.0
America's Most Haunted,tt2330458,0.0,0.0,2013.0,america's most haunted,,0,0.0,0,,4.4,431.0
The Dead and the Damned,tt1565441,43994.62897909913,0.0,2011.0,the dead and the damned,,0,0.0,0,,3.1,794.0
The Bucks County Massacre,tt1844635,0.0,0.0,2010.0,the bucks county massacre,,0,0.0,0,,3.4,1629.0
Les Révoltés,tt3778402,0.0,0.0,2014.0,les révoltés,,0,0.0,0,,5.4,48.0
Palimpsest,tt0805580,0.0,0.0,2006.0,palimpsest,,0,0.0,0,,5.8,549.0
A Lonely Woman,tt0082625,0.0,0.0,1987.0,a lonely woman,,0,0.0,0,,7.1,572.0
Legacy,tt3137546,0.0,0.0,2015.0,legacy,,0,0.0,0,,4.5,425.0
The Revenant,tt1663202,186539891.88360232,736418734.8809739,2015.0,the revenant,,0,0.0,0,,8.0,927240.0
Salome,tt0046269,0.0,0.0,1953.0,salome,,0,0.0,0,,5.8,2466.0
Peace After Marriage,tt2711672,0.0,0.0,2013.0,peace after marriage,,0,0.0,0,,6.5,439.0
The Show,tt0018397,0.0,0.0,1927.0,the show,,0,0.0,0,,6.9,778.0
Giovanna's Father,tt1249306,0.0,0.0,2008.0,giovanna's father,,0,0.0,0,,6.7,1091.0
The Right Distance,tt0951279,0.0,0.0,2007.0,the right distance,,0,0.0,0,,6.9,1271.0
The Wind Blows Round,tt0483206,0.0,0.0,2006.0,the wind blows round,,0,0.0,0,,7.4,799.0
Draquila - L'Italia che trema,tt1650404,0.0,0.0,2010.0,draquila - l'italia che trema,,0,0.0,0,,7.5,703.0
Il cosmo sul comò,tt1288637,0.0,0.0,2008.0,il cosmo sul comò,,0,0.0,0,,4.8,2640.0
It Begins with the End,tt1591123,0.0,0.0,2010.0,it begins with the end,,0,0.0,0,,5.3,292.0
Rebound: The Legend of Earl 'The Goat' Manigault,tt0117450,0.0,0.0,1996.0,rebound: the legend of earl 'the goat' manigault,,0,0.0,0,,7.6,3265.0
Irrational Man,tt3715320,15199546.746071301,37848369.243960515,2015.0,irrational man,,0,0.0,0,,6.6,69752.0
Tale of Tales,tt3278330,16581323.722986873,0.0,2015.0,tale of tales,,0,0.0,0,,6.4,32856.0
One Minute Time Machine,tt3620860,1378.5998435959334,0.0,2014.0,one minute time machine,,0,0.0,0,,7.6,3936.0
Looney Tunes: Rabbits Run,tt4840666,0.0,0.0,2015.0,looney tunes: rabbits run,,0,0.0,0,,5.7,1263.0
Cleveland Abduction,tt4262142,0.0,0.0,2015.0,cleveland abduction,,0,0.0,0,,6.6,10840.0
The Man Who Wasn't There,tt0085892,0.0,0.0,1983.0,the man who wasn't there,,0,0.0,0,,3.9,748.0
Back from Hell,tt2078613,0.0,0.0,2012.0,back from hell,,0,0.0,0,,3.0,378.0
The Lazarus Papers,tt1247400,0.0,0.0,2009.0,the lazarus papers,,0,0.0,0,,2.9,2228.0
The Cloth,tt2088923,2847306.466762054,0.0,2012.0,the cloth,,0,0.0,0,,2.3,1973.0
Vampire Boys,tt1781947,0.0,0.0,2011.0,vampire boys,,0,0.0,0,,2.8,931.0
Carry On Columbus,tt0103927,0.0,0.0,1992.0,carry on columbus,,0,0.0,0,,3.4,2833.0
Deadly Renovations,tt1558256,0.0,0.0,2010.0,deadly renovations,,0,0.0,0,,2.9,242.0
Mutants,tt1131742,6115131.920027901,0.0,2008.0,mutants,,0,0.0,0,,2.3,664.0
Mr. Hush,tt1640220,298.2858824394909,0.0,2010.0,mr. hush,,0,0.0,0,,2.2,476.0
Dead End Road,tt0439532,174110.5743424584,0.0,2004.0,dead end road,,0,0.0,0,,2.7,528.0
Jinnah,tt0183306,0.0,0.0,1998.0,jinnah,,0,0.0,0,,7.7,3304.0
The Art of Happiness,tt2990836,0.0,0.0,2013.0,the art of happiness,,0,0.0,0,,7.3,1096.0
Going by the Book,tt1193460,0.0,23854520.21703033,2007.0,going by the book,,0,0.0,0,,7.3,2293.0
Art of the Devil,tt0444759,0.0,0.0,2004.0,art of the devil,,0,0.0,0,,4.7,1683.0
Camp Belvidere,tt3104062,20678.997653939,0.0,2014.0,camp belvidere,,0,0.0,0,,6.3,1320.0
Carte Blanche,tt4329800,0.0,0.0,2015.0,carte blanche,,0,0.0,0,,6.9,1215.0
Women's Day,tt2393787,0.0,0.0,2012.0,women's day,,0,0.0,0,,6.1,470.0
Love My Life,tt0923779,0.0,0.0,2006.0,love my life,,0,0.0,0,,6.0,960.0
Lissi and the Wild Emperor,tt0498525,0.0,0.0,2007.0,lissi and the wild emperor,,0,0.0,0,,5.1,4663.0
3nity,tt1428436,0.0,0.0,2010.0,3nity,,0,0.0,0,,5.3,403.0
Exte: Hair Extensions,tt0904049,0.0,0.0,2007.0,exte: hair extensions,,0,0.0,0,,6.3,3619.0
Je t'aime moi non plus,tt0073196,0.0,0.0,1976.0,je t'aime moi non plus,,0,0.0,0,,5.9,2531.0
Slogan,tt0065000,0.0,0.0,1969.0,slogan,,0,0.0,0,,5.7,507.0
One Missed Call 2,tt0451010,0.0,0.0,2005.0,one missed call 2,,0,0.0,0,,5.4,3887.0
One Missed Call 3: Final,tt0978797,0.0,0.0,2006.0,one missed call 3: final,,0,0.0,0,,4.9,2410.0
The Boy in the Plastic Bubble,tt0074236,0.0,0.0,1976.0,the boy in the plastic bubble,,0,0.0,0,,5.8,5931.0
Allies,tt3204734,0.0,0.0,2014.0,allies,,0,0.0,0,,5.1,1074.0
Cartel Land,tt4126304,0.0,0.0,2015.0,cartel land,,0,0.0,0,,7.3,19092.0
The Attic,tt0485857,1070.1480860048828,0.0,2008.0,the attic,,0,0.0,0,,3.4,2106.0
The Dynamiter,tt1738366,366621.9081591594,0.0,2011.0,the dynamiter,,0,0.0,0,,6.9,616.0
The Secret Village,tt2401789,0.0,0.0,2013.0,the secret village,,0,0.0,0,,2.5,1113.0
Arcadia,tt2056520,0.0,0.0,2012.0,arcadia,,0,0.0,0,,6.2,761.0
Brightest Star,tt1877688,0.0,0.0,2014.0,brightest star,,0,0.0,0,,5.1,1185.0
First Winter,tt2294619,0.0,0.0,2012.0,first winter,,0,0.0,0,,5.1,264.0
Placebo: Soulmates Never Die: Live in Paris 2003,tt0417053,0.0,0.0,2003.0,placebo: soulmates never die: live in paris 2003,,0,0.0,0,,8.8,279.0
Helena from the Wedding,tt1394211,0.0,0.0,2010.0,helena from the wedding,,0,0.0,0,,4.6,430.0
Always,tt2082180,0.0,0.0,2011.0,always,,0,0.0,0,,7.7,12277.0
Kiss the Abyss,tt1430620,0.0,0.0,2012.0,kiss the abyss,,0,0.0,0,,4.2,252.0
Long Arm of the Law,tt0088107,0.0,0.0,1984.0,long arm of the law,,0,0.0,0,,7.1,1152.0
Mantervention,tt2318268,0.0,0.0,2014.0,mantervention,,0,0.0,0,,4.8,1156.0
Pilgrim Song,tt1791576,0.0,0.0,2012.0,pilgrim song,,0,0.0,0,,7.1,89.0
Sensation,tt1451632,0.0,0.0,2011.0,sensation,,0,0.0,0,,5.9,420.0
Shock Value,tt3243464,0.0,0.0,2014.0,shock value,,0,0.0,0,,5.6,612.0
Baahubali: The Beginning,tt2631186,55271079.07662291,138177697.6915573,2015.0,baahubali: the beginning,,0,0.0,0,,8.0,149881.0
La Fleur de l'âge,tt2375791,0.0,0.0,2013.0,la fleur de l'âge,,0,0.0,0,,5.8,244.0
Pokémon Ranger and the Temple of the Sea,tt1000095,0.0,0.0,2006.0,pokémon ranger and the temple of the sea,,0,0.0,0,,5.9,3271.0
Heart of the Country,tt2231251,0.0,0.0,2013.0,heart of the country,,0,0.0,0,,5.7,1668.0
Neon Maniacs,tt0127045,4427224.74977252,0.0,1986.0,neon maniacs,,0,0.0,0,,5.0,3272.0
Hunt for the Labyrinth Killer,tt3076106,0.0,0.0,2013.0,hunt for the labyrinth killer,,0,0.0,0,,5.5,681.0
Daniel's World,tt4082466,0.0,0.0,2015.0,daniel's world,,0,0.0,0,,6.9,105.0
Yellowbird,tt3526408,0.0,0.0,2014.0,yellowbird,,0,0.0,0,,5.5,1951.0
Snow in Paradise,tt2147521,0.0,0.0,2015.0,snow in paradise,,0,0.0,0,,4.8,599.0
I Am Steve McQueen,tt2649194,0.0,0.0,2014.0,i am steve mcqueen,,0,0.0,0,,6.9,813.0
Electrical Girl,tt0322232,0.0,0.0,2001.0,electrical girl,,0,0.0,0,,4.7,123.0
Pantani: The Accidental Death of a Cyclist,tt2966760,0.0,0.0,2014.0,pantani: the accidental death of a cyclist,,0,0.0,0,,7.0,2105.0
Learning to Drive,tt3062976,0.0,4752906.314576179,2014.0,learning to drive,,0,0.0,0,,6.4,8517.0
Spaghetti Story,tt2991934,0.0,0.0,2013.0,spaghetti story,,0,0.0,0,,6.4,186.0
Kattradhu Thamizh,tt1501298,0.0,0.0,2007.0,kattradhu thamizh,,0,0.0,0,,8.5,3783.0
Julio Begins in July,tt0076247,0.0,0.0,1979.0,julio begins in july,,0,0.0,0,,7.2,302.0
The 27th Day,tt0050085,0.0,0.0,1957.0,the 27th day,,0,0.0,0,,6.1,2054.0
The Star Making Machine,tt1920996,0.0,0.0,2012.0,the star making machine,,0,0.0,0,,7.4,61.0
Everything's Gonna Be Great,tt0263438,0.0,0.0,1998.0,everything's gonna be great,,0,0.0,0,,8.1,29543.0
Gothic & Lolita Psycho,tt1666700,0.0,0.0,2010.0,gothic & lolita psycho,,0,0.0,0,,5.4,1018.0
Law of the Border,tt0261739,0.0,0.0,1966.0,law of the border,,0,0.0,0,,6.7,1322.0
The Human Experiment,tt1802529,0.0,0.0,2013.0,the human experiment,,0,0.0,0,,6.8,671.0
"Return to the Philippines, the Leon Cooper Story",tt4450170,0.0,0.0,2015.0,"return to the philippines, the leon cooper story",,0,0.0,0,,8.0,13.0
Autumn Tale,tt0294592,0.0,0.0,2000.0,autumn tale,,0,0.0,0,,7.9,1626.0
The Sleepwalker,tt2723576,0.0,0.0,2014.0,the sleepwalker,,0,0.0,0,,5.1,943.0
The True Cost,tt3162938,0.0,0.0,2015.0,the true cost,,0,0.0,0,,7.7,7447.0
The Blue Elephant,tt3461252,4825099.452585767,0.0,2014.0,the blue elephant,,0,0.0,0,,8.0,30820.0
Cut!,tt2179007,0.0,0.0,2014.0,cut!,,0,0.0,0,,4.1,1617.0
Ooops! Noah is Gone...,tt3411432,8290661.861493437,0.0,2015.0,ooops! noah is gone...,,0,0.0,0,,5.8,5378.0
Southpaw,tt1798684,41453309.307467185,126722527.50551017,2015.0,southpaw,,0,0.0,0,,7.3,273276.0
Sicario,tt3397884,41453309.307467185,116104938.01534417,2015.0,sicario,,0,0.0,0,,7.7,521521.0
Lee Rock,tt0103292,0.0,0.0,1991.0,lee rock,,0,0.0,0,,7.0,934.0
UMMAH - Unter Freunden,tt2664258,0.0,0.0,2013.0,ummah - unter freunden,,0,0.0,0,,6.4,866.0
The Bride He Bought Online,tt4819458,0.0,0.0,2015.0,the bride he bought online,,0,0.0,0,,5.6,896.0
Winston Churchill: Walking with Destiny,tt1727596,0.0,0.0,2010.0,winston churchill: walking with destiny,,0,0.0,0,,7.7,309.0
Goodnight Mommy,tt3086442,0.0,1624260.8213253545,2014.0,goodnight mommy,,0,0.0,0,,6.7,63311.0
Crimes of the Past,tt1009019,0.0,0.0,2009.0,crimes of the past,,0,0.0,0,,4.4,319.0
Aftermath,tt0490075,0.0,0.0,2013.0,aftermath,,0,0.0,0,,4.9,411.0
Out of Reach,tt2594428,0.0,0.0,2013.0,out of reach,,0,0.0,0,,4.8,287.0
Nowhere to Hide,tt1308144,0.0,0.0,2009.0,nowhere to hide,,0,0.0,0,,4.9,467.0
Low Fidelity,tt1918924,0.0,0.0,2011.0,low fidelity,,0,0.0,0,,6.9,152.0
The Year That Trembled,tt0288324,0.0,0.0,2002.0,the year that trembled,,0,0.0,0,,5.1,231.0
Bad Behavior,tt1949583,0.0,0.0,2013.0,bad behavior,,0,0.0,0,,4.4,539.0
What the Deaf Man Heard,tt0120498,0.0,0.0,1997.0,what the deaf man heard,,0,0.0,0,,7.0,1369.0
Saint Maybe,tt0168156,0.0,0.0,1998.0,saint maybe,,0,0.0,0,,6.1,533.0
Insane,tt1491603,1118572.059148091,0.0,2010.0,insane,,0,0.0,0,,3.6,1703.0
Spirit Stalkers,tt2402701,14236.53233381027,0.0,2012.0,spirit stalkers,,0,0.0,0,,4.5,229.0
Biology 101,tt2120025,0.0,0.0,2011.0,biology 101,,0,0.0,0,,3.5,427.0
Down Here,tt2974454,0.0,0.0,2014.0,down here,,0,0.0,0,,5.4,66.0
Honor Thy Father,tt0070189,0.0,0.0,1973.0,honor thy father,,0,0.0,0,,5.2,199.0
One Wild Moment,tt2191765,0.0,0.0,2015.0,one wild moment,,0,0.0,0,,6.2,11149.0
War Pigs,tt3779300,0.0,0.0,2015.0,war pigs,,0,0.0,0,,4.3,3801.0
10 Cent Pistol,tt2134170,0.0,0.0,2015.0,10 cent pistol,,0,0.0,0,,4.6,597.0
Todd Barry: The Crowd Work Tour,tt3639176,0.0,0.0,2014.0,todd barry: the crowd work tour,,0,0.0,0,,7.5,462.0
X+Y,tt3149038,0.0,0.0,2015.0,x+y,,0,0.0,0,,7.1,31050.0
Dark Was the Night,tt2251281,0.0,0.0,2014.0,dark was the night,,0,0.0,0,,5.6,12253.0
The Substitute,tt0054854,0.0,0.0,1961.0,the substitute,,0,0.0,0,,7.2,1368.0
Djinn,tt1770672,0.0,0.0,2013.0,djinn,,0,0.0,0,,4.4,2225.0
The Crisis of Civilization,tt1970039,0.0,0.0,2012.0,the crisis of civilization,,0,0.0,0,,7.3,204.0
White Cop,tt4180650,0.0,0.0,2014.0,white cop,,0,0.0,0,,7.3,74.0
Resurrected,tt0098190,0.0,0.0,1989.0,resurrected,,0,0.0,0,,6.3,599.0
Fatal Contact: Bird Flu in America,tt0800026,0.0,0.0,2006.0,fatal contact: bird flu in america,,0,0.0,0,,4.9,1054.0
Before We Go,tt0443465,0.0,51216.362789432525,2014.0,before we go,,0,0.0,0,,6.8,67836.0
Jitters,tt1634524,2982858.824394909,0.0,2010.0,jitters,,0,0.0,0,,6.7,1708.0
"Bruc, the Manhunt",tt1444680,0.0,0.0,2010.0,"bruc, the manhunt",,0,0.0,0,,5.7,876.0
Venetian Bird,tt0044378,0.0,0.0,1952.0,venetian bird,,0,0.0,0,,6.3,588.0
Best of Enemies,tt3518012,1381776.9769155728,0.0,2015.0,best of enemies,,0,0.0,0,,7.6,6659.0
Lavalantula,tt4060576,0.0,0.0,2015.0,lavalantula,,0,0.0,0,,4.6,3833.0
Sharktopus vs. Whalewolf,tt3292154,8290661.861493437,0.0,2015.0,sharktopus vs. whalewolf,,0,0.0,0,,3.2,1910.0
The Deceased,tt0059163,0.0,0.0,1965.0,the deceased,,0,0.0,0,,7.6,593.0
For Here or to Go?,tt4157510,0.0,0.0,2017.0,for here or to go?,,0,0.0,0,,6.7,664.0
Erotic Ghost Story,tt0100014,0.0,0.0,1987.0,erotic ghost story,,0,0.0,0,,5.6,1344.0
Chloe and Theo,tt1754736,0.0,0.0,2015.0,chloe and theo,,0,0.0,0,,5.7,1894.0
I Am Big Bird: The Caroll Spinney Story,tt2358456,0.0,0.0,2015.0,i am big bird: the caroll spinney story,,0,0.0,0,,7.5,1789.0
Forks Over Knives Presents: The Engine 2 Kitchen Rescue,tt2234536,0.0,0.0,2011.0,forks over knives presents: the engine 2 kitchen rescue,,0,0.0,0,,6.5,170.0
The Phoenix Project,tt3430042,0.0,0.0,2015.0,the phoenix project,,0,0.0,0,,4.2,901.0
Cocaine Unwrapped,tt2023438,0.0,0.0,2012.0,cocaine unwrapped,,0,0.0,0,,6.7,120.0
Eugene Mirman: Vegan on His Way to the Complain Store,tt4604642,0.0,0.0,2015.0,eugene mirman: vegan on his way to the complain store,,0,0.0,0,,7.0,289.0
The Last Lullaby,tt0938706,0.0,0.0,2008.0,the last lullaby,,0,0.0,0,,6.1,1068.0
Filomena Marturano,tt0043533,0.0,0.0,1951.0,filomena marturano,,0,0.0,0,,7.5,146.0
Walk Cheerfully,tt0020980,0.0,0.0,1930.0,walk cheerfully,,0,0.0,0,,6.5,804.0
Hard Luck,tt0012253,0.0,0.0,1921.0,hard luck,,0,0.0,0,,6.9,2869.0
Smosh: The Movie,tt4184878,0.0,0.0,2015.0,smosh: the movie,,0,0.0,0,,3.3,7034.0
The Skulls II,tt0278723,6936400.675295441,0.0,2002.0,the skulls ii,,0,0.0,0,,4.7,3345.0
The Skulls III,tt0352851,0.0,0.0,2004.0,the skulls iii,,0,0.0,0,,4.7,2116.0
Marina,tt2614860,0.0,0.0,2013.0,marina,,0,0.0,0,,7.2,3947.0
Bad Turn Worse,tt2873214,0.0,0.0,2014.0,bad turn worse,,0,0.0,0,,5.5,2303.0
Firequake,tt3969972,0.0,0.0,2014.0,firequake,,0,0.0,0,,3.1,574.0
Dog Eat Dog,tt1157631,0.0,0.0,2009.0,dog eat dog,,0,0.0,0,,6.6,1926.0
Sand Castles,tt2233170,0.0,0.0,2016.0,sand castles,,0,0.0,0,,5.8,1637.0
Doors Open,tt2371315,0.0,0.0,2012.0,doors open,,0,0.0,0,,5.8,594.0
Hollywoo,tt1730697,0.0,0.0,2011.0,hollywoo,,0,0.0,0,,5.1,2071.0
Vanaprastham,tt0202055,0.0,0.0,1999.0,vanaprastham,,0,0.0,0,,8.1,2099.0
Honeymoon in Bali,tt0031440,0.0,0.0,1939.0,honeymoon in bali,,0,0.0,0,,6.3,474.0
Chrysalis,tt0884335,19133274.67471502,0.0,2007.0,chrysalis,,0,0.0,0,,5.4,3041.0
The Challenge,tt0417844,507883.0897703549,0.0,2005.0,the challenge,,0,0.0,0,,5.1,506.0
The Scapegoat,tt2129887,0.0,0.0,2013.0,the scapegoat,,0,0.0,0,,6.3,1374.0
Messi,tt3538766,0.0,0.0,2014.0,messi,,0,0.0,0,,7.1,4619.0
Charlie's Farm,tt3317874,4135799.5307878004,0.0,2014.0,charlie's farm,,0,0.0,0,,4.6,4322.0
Robotrix,tt0102562,0.0,0.0,1991.0,robotrix,,0,0.0,0,,5.9,1427.0
The Fruit is Swelling,tt0167945,0.0,0.0,1997.0,the fruit is swelling,,0,0.0,0,,5.6,346.0
Viva Erotica,tt0117575,0.0,0.0,1996.0,viva erotica,,0,0.0,0,,6.6,1119.0
R20,tt0420133,0.0,0.0,2004.0,r20,,0,0.0,0,,5.0,511.0
Fit,tt1649328,0.0,0.0,1994.0,fit,,0,0.0,0,,6.3,99.0
Chevalier,tt3526706,0.0,0.0,2015.0,chevalier,,0,0.0,0,,6.2,5232.0
The Capsule,tt2386140,0.0,0.0,2012.0,the capsule,,0,0.0,0,,5.8,759.0
The Slow Business of Going,tt0269876,0.0,0.0,2000.0,the slow business of going,,0,0.0,0,,5.9,218.0
Wasted Youth,tt1808659,0.0,0.0,2011.0,wasted youth,,0,0.0,0,,5.9,1054.0
Anomalisa,tt2401878,11054215.815324582,7819871.100580624,2015.0,anomalisa,,0,0.0,0,,7.2,77983.0
Colonia,tt4005402,19108410.61720499,4942316.702270547,2016.0,colonia,,0,0.0,0,,7.0,59154.0
Ghost in the Shell Arise - Border 2: Ghost Whispers,tt3017864,0.0,0.0,2013.0,ghost in the shell arise - border 2: ghost whispers,,0,0.0,0,,7.1,3424.0
Ghost in the Shell Arise - Border 3: Ghost Tears,tt3579524,0.0,0.0,2014.0,ghost in the shell arise - border 3: ghost tears,,0,0.0,0,,7.1,3119.0
Ghost in the Shell Arise - Border 4: Ghost Stands Alone,tt4016942,0.0,0.0,2014.0,ghost in the shell arise - border 4: ghost stands alone,,0,0.0,0,,7.1,2528.0
Qissa: The Tale of a Lonely Ghost,tt2334779,0.0,0.0,2014.0,qissa: the tale of a lonely ghost,,0,0.0,0,,6.7,1080.0
Up to His Ears,tt0059831,0.0,0.0,1965.0,up to his ears,,0,0.0,0,,6.2,2606.0
A Year in Champagne,tt3544048,0.0,0.0,2014.0,a year in champagne,,0,0.0,0,,6.6,551.0
Sherlock Holmes,tt0013597,0.0,0.0,1922.0,sherlock holmes,,0,0.0,0,,5.7,788.0
The Trail Of Tears: Cherokee Legacy,tt0995055,0.0,0.0,2006.0,the trail of tears: cherokee legacy,,0,0.0,0,,8.3,104.0
Fire!,tt0173870,0.0,0.0,1968.0,fire!,,0,0.0,0,,7.2,91.0
Stephen Fry: The Secret Life of the Manic Depressive,tt0808482,0.0,0.0,2006.0,stephen fry: the secret life of the manic depressive,,0,0.0,0,,8.0,1288.0
Dr. Ketel,tt1717153,39155.21979139822,0.0,2011.0,dr. ketel,,0,0.0,0,,5.8,122.0
FTA,tt0068562,0.0,0.0,1972.0,fta,,0,0.0,0,,6.4,515.0
2 Young,tt0457004,0.0,0.0,2005.0,2 young,,0,0.0,0,,6.5,567.0
But Always,tt3906444,0.0,0.0,2014.0,but always,,0,0.0,0,,5.3,520.0
Tiny Times,tt3043630,0.0,110.60593320931116,2013.0,tiny times,,0,0.0,0,,3.3,2530.0
Tiny Times 2,tt3086582,0.0,65.80352988402056,2013.0,tiny times 2,,0,0.0,0,,3.4,1278.0
Tiny Times 3,tt3861006,0.0,0.0,2014.0,tiny times 3,,0,0.0,0,,3.0,975.0
"English, August",tt0109732,0.0,0.0,1994.0,"english, august",,0,0.0,0,,7.6,184.0
Somewhere Only We Know,tt4074958,0.0,0.0,2015.0,somewhere only we know,,0,0.0,0,,5.1,811.0
The Continent,tt3896016,0.0,0.0,2014.0,the continent,,0,0.0,0,,6.2,1954.0
Triumph in the Skies,tt1929433,0.0,0.0,2015.0,triumph in the skies,,0,0.0,0,,4.3,425.0
The Eleventh Victim,tt2194748,0.0,0.0,2012.0,the eleventh victim,,0,0.0,0,,4.7,613.0
The Bees,tt0075620,0.0,0.0,1978.0,the bees,,0,0.0,0,,4.0,1613.0
Russian Terminator,tt0100531,0.0,0.0,1989.0,russian terminator,,0,0.0,0,,2.9,523.0
Black Indians: An American Story,tt0344936,0.0,0.0,2004.0,black indians: an american story,,0,0.0,0,,7.3,66.0
Do Not Disturb,tt3667648,0.0,0.0,2014.0,do not disturb,,0,0.0,0,,5.7,3165.0
Some Kind of Beautiful,tt1725986,0.0,0.0,2015.0,some kind of beautiful,,0,0.0,0,,5.7,16767.0
The Ghost Army,tt2649274,420.02253117459935,0.0,2013.0,the ghost army,,0,0.0,0,,7.6,658.0
Women of the Prehistoric Planet,tt0061203,0.0,0.0,1966.0,women of the prehistoric planet,,0,0.0,0,,2.6,1339.0
Something good,tt2542502,0.0,0.0,2013.0,something good,,0,0.0,0,,3.7,214.0
"Senza famiglia, nullatenenti cercano affetto",tt0200108,0.0,0.0,1972.0,"senza famiglia, nullatenenti cercano affetto",,0,0.0,0,,6.2,84.0
Brancaleone alle crociate,tt0065489,0.0,0.0,1970.0,brancaleone alle crociate,,0,0.0,0,,7.2,2116.0
Antonio Gramsci: The Days of Prison,tt0075688,0.0,0.0,1977.0,antonio gramsci: the days of prison,,0,0.0,0,,6.4,83.0
Generation 1000 Euros,tt1272014,0.0,1983555.784139327,2009.0,generation 1000 euros,,0,0.0,0,,6.2,1078.0
Torno a vivere da solo,tt1233578,0.0,0.0,2008.0,torno a vivere da solo,,0,0.0,0,,4.3,244.0
Teeth,tt0221115,0.0,0.0,2000.0,teeth,,0,0.0,0,,6.4,871.0
Fantozzi 2000 - La clonazione,tt0205924,0.0,0.0,1999.0,fantozzi 2000 - la clonazione,,0,0.0,0,,4.5,1251.0
Fantozzi The Return,tt0116279,0.0,0.0,1996.0,fantozzi the return,,0,0.0,0,,5.3,1390.0
Dear Goddamned Friends,tt0109378,0.0,0.0,1994.0,dear goddamned friends,,0,0.0,0,,6.6,667.0
Fantozzi in Heaven,tt0106867,0.0,0.0,1993.0,fantozzi in heaven,,0,0.0,0,,5.6,1729.0
Fantozzi To The Rescue,tt0099545,0.0,0.0,1990.0,fantozzi to the rescue,,0,0.0,0,,5.8,1730.0
I Won the New Year's Lottery,tt0178579,0.0,0.0,1989.0,i won the new year's lottery,,0,0.0,0,,5.8,770.0
Fantozzi Retires,tt0095134,0.0,0.0,1988.0,fantozzi retires,,0,0.0,0,,6.2,2160.0
Scuola di ladri 2,tt0203092,0.0,0.0,1987.0,scuola di ladri 2,,0,0.0,0,,4.9,741.0
Rimini Rimini,tt0093864,0.0,0.0,1987.0,rimini rimini,,0,0.0,0,,4.7,940.0
School of Thieves,tt0091911,0.0,0.0,1986.0,school of thieves,,0,0.0,0,,5.8,1475.0
Fracchia Against Dracula,tt0128221,0.0,0.0,1985.0,fracchia against dracula,,0,0.0,0,,5.8,1407.0
Firefighters,tt0126618,0.0,0.0,1985.0,firefighters,,0,0.0,0,,5.5,1380.0
Fantozzi Still Suffers,tt0085524,0.0,0.0,1983.0,fantozzi still suffers,,0,0.0,0,,6.4,2661.0
Sogni mostruosamente proibiti,tt0086331,0.0,0.0,1982.0,sogni mostruosamente proibiti,,0,0.0,0,,5.4,448.0
Fracchia The Human Beast,tt0082407,0.0,0.0,1981.0,fracchia the human beast,,0,0.0,0,,6.7,1963.0
I-Lived,tt2949196,0.0,0.0,2015.0,i-lived,,0,0.0,0,,4.4,941.0
Brother's Keeper,tt1748016,0.0,0.0,2013.0,brother's keeper,,0,0.0,0,,4.9,587.0
Always Watching: A Marble Hornets Story,tt2737926,0.0,0.0,2015.0,always watching: a marble hornets story,,0,0.0,0,,4.7,3695.0
