,movie_title,imdb_id,movie_budget,movie_revenue,movie_release,join_title,imdb_rating,imdb_total_votes,Publisher,Pages,Rating,RatingDistTotal,Authors
1656,Romeo and Juliet,tt0028203,0.0,0.0,1936.0,romeo and juliet,6.4,2379.0,Simon Schuster,368,3.74,total:1976840,William Shakespeare
1657,No Greater Love,tt1225703,0.0,0.0,2009.0,no greater love,5.8,549.0,Random House Value Publishing,0,3.96,total:8731,Danielle Steel
1658,Tortilla Flat,tt0035460,0.0,0.0,1942.0,tortilla flat,6.2,2170.0,Penguin Classics,154,3.83,total:42133,John Steinbeck
1659,Othello,tt0059555,0.0,0.0,1965.0,othello,7.0,1767.0,Simon  Schuster,314,3.89,total:301217,William Shakespeare
1660,Othello,tt0059555,0.0,0.0,1965.0,othello,7.0,1767.0,Barrons Educational Series,319,3.89,total:301924,William Shakespeare
1661,In the Beginning,tt1198385,0.0,0.0,2009.0,in the beginning,7.1,2700.0,Ballantine Books,416,4.08,total:2577,Chaim Potok
1662,Little Dorrit,tt0095530,0.0,0.0,1987.0,little dorrit,7.2,1314.0,Modern Library,1347,3.99,total:42665,Charles Dickens
1663,Three Comrades,tt0030865,0.0,0.0,1938.0,three comrades,7.1,2292.0,Random House Trade Paperbacks,496,4.49,total:23283,Erich Maria Remarque
1664,Bluebeard,tt1355623,0.0,0.0,2009.0,bluebeard,6.3,1640.0,Mariner Books,144,3.61,total:440,Max Frisch
1665,State of Siege,tt0070959,0.0,0.0,1972.0,state of siege,7.7,6579.0,Vintage Crime/Black Lizard,256,3.8,total:425,Eric Ambler
1666,State of Siege,tt0070959,0.0,0.0,1972.0,state of siege,7.7,6579.0,Ballantine Books,0,4.0,total:9,Franco Solinas
1667,Whirlpool,tt0042039,0.0,0.0,1949.0,whirlpool,6.7,5133.0,Avon,448,3.78,total:1706,Elizabeth Lowell
1668,Endgame,tt1217616,33671471.644340426,0.0,2009.0,endgame,6.2,2923.0,HMH Books for Young Readers,304,3.75,total:806,Nancy Garden
1669,The Island of Dr. Moreau,tt0076210,0.0,0.0,1977.0,the island of dr. moreau,5.9,7789.0,J. M. Dent & Sons,176,3.73,total:88821,H.G. Wells
1670,The Fixer,tt0062977,0.0,0.0,1968.0,the fixer,6.7,1553.0,Farrar Straus Giroux,335,3.96,total:9539,Bernard Malamud
1671,Thirst,tt1101048,0.0,0.0,2010.0,thirst,4.5,919.0,Beacon Press,88,4.36,total:4223,Mary Oliver
1672,The Good Guy,tt1247662,4897668.6028131535,0.0,2009.0,the good guy,5.7,10011.0,Random House Audio Publishing Group,9,3.82,total:32431,Dean Koontz
1673,The Wizard of Oz,tt0016544,0.0,0.0,1925.0,the wizard of oz,4.9,1906.0,British Film Institute,69,4.0,total:815,Salman Rushdie
1674,The Wizard of Oz,tt0016544,0.0,0.0,1925.0,the wizard of oz,4.9,1906.0,,219,3.99,total:348776,L. Frank Baum
1675,Play Dirty,tt0063443,0.0,0.0,1969.0,play dirty,6.8,4117.0,Simon & Schuster,404,3.92,total:13683,Sandra Brown
1676,North,tt1252610,0.0,0.0,2009.0,north,6.7,3205.0,HarperTrophy,354,3.72,total:385,Donna Jo Napoli
1677,North,tt1252610,0.0,0.0,2009.0,north,6.7,3205.0,Dalkey Archive Press,454,4.02,total:606,Louis-Ferdinand Céline
1678,Treasure Island,tt0025907,0.0,0.0,1934.0,treasure island,7.1,3457.0,Kingfisher,311,3.83,total:380722,Robert Louis Stevenson
1679,Treasure Island,tt0025907,0.0,0.0,1934.0,treasure island,7.1,3457.0,Running Press Kids,48,3.83,total:381855,Robert Louis Stevenson
1680,Lucky,tt1159712,0.0,0.0,2010.0,lucky,6.7,378.0,Hachette Book Group,243,3.78,total:89365,Alice Sebold
1681,The Inner Life of Martin Frost,tt0479074,0.0,0.0,2007.0,the inner life of martin frost,5.1,772.0,Purdue University Press,40,3.33,total:304,Paul Auster
1682,The Story Of My Life,tt0383025,0.0,0.0,2004.0,the story of my life,6.6,1824.0,Tantor Audio,0,4.08,total:126404,Helen Keller
1683,Centurion,tt1020558,17897152.946369454,10163776.752519678,2010.0,centurion,6.3,88863.0,Xlibris,204,3.43,total:30,Peter W. Mitsopoulos
1684,Pope Joan,tt0458455,0.0,41954990.38356461,2009.0,pope joan,6.7,9379.0,Ballantine Books (NY),422,4.08,total:63624,Donna Woolfolk Cross
1685,The Experiment,tt0997152,32513161.185904507,0.0,2010.0,the experiment,6.4,59239.0,Signet,481,3.56,total:697,John Darnton
1686,Black Water,tt0816436,1116.107689358376,0.0,2007.0,black water,5.8,16969.0,Plume,160,3.54,total:6439,Joyce Carol Oates
1687,Underworld,tt0018526,0.0,0.0,1927.0,underworld,7.5,3792.0,Scribner,827,3.92,total:25858,Don DeLillo
1688,Accident,tt1202514,0.0,0.0,2009.0,accident,6.6,4052.0,Dell,464,3.96,total:12739,Danielle Steel
1689,Wild Grass,tt1156143,0.0,0.0,2009.0,wild grass,6.2,4081.0,Chinese University Press,168,3.95,total:180,Xun Lu
1690,Don Quixote,tt0181212,0.0,0.0,2000.0,don quixote,6.1,1835.0,Ecco,940,3.87,total:197128,Miguel de Cervantes Saavedra
1691,Don Quixote,tt0181212,0.0,0.0,2000.0,don quixote,6.1,1835.0,Tantor Media,0,3.87,total:197715,Miguel de Cervantes Saavedra
1692,King Lear,tt0067306,0.0,0.0,1971.0,king lear,7.2,1011.0,Simon  Schuster,338,3.91,total:171858,William Shakespeare
1693,Sisters,tt0284492,0.0,0.0,2001.0,sisters,7.0,4534.0,Delacorte Press,341,3.85,total:17802,Danielle Steel
1694,The American,tt1440728,29828588.24394909,97635418.26322372,2010.0,the american,6.3,105763.0,Signet Book,400,3.67,total:5823,Henry James
1695,The Switch,tt0889573,28337158.83175164,74318832.90745236,2010.0,the switch,6.1,116222.0,Piatkus Books,576,3.93,total:12112,Sandra Brown
1696,The Switch,tt0889573,28337158.83175164,74318832.90745236,2010.0,the switch,6.1,116222.0,HarperTorch,304,3.75,total:2513,Elmore Leonard
1697,Golem,tt0080806,0.0,0.0,1980.0,golem,6.6,1354.0,Clarion Books,32,3.73,total:3645,David Wisniewski
1698,Love Letters,tt0037885,0.0,0.0,1945.0,love letters,7.0,1976.0,One World (UK),178,3.7,total:418,Kahlil Gibran
1699,Above and Beyond,tt0044324,0.0,0.0,1952.0,above and beyond,6.9,1446.0,Mira Books,240,3.73,total:2954,Erin St. Claire
1700,Homecoming,tt1135500,2295782.1575686657,0.0,2009.0,homecoming,5.3,4679.0,Harlequin SuperRomance,304,3.47,total:17,Laura Abbot
1701,Triangle,tt0846017,7972197.781131258,0.0,2007.0,triangle,6.2,1966.0,Livre de Poche,445,3.85,total:12610,Ken Follett
1702,The Town,tt0840361,55182888.25130582,229719109.4775252,2010.0,the town,7.5,439361.0,Vintage Books,371,4.1,total:1408,William Faulkner
1703,It's Kind of a Funny Story,tt0804497,11931435.297579637,9681226.257632604,2010.0,it's kind of a funny story,7.1,151203.0,Disney-Hyperion,444,4.13,total:201307,Ned Vizzini
1704,Alice in Wonderland,tt0023753,0.0,0.0,1933.0,alice in wonderland,6.3,2909.0,Gramercy Books,92,4.03,total:367242,Jane Carruth
1705,Alice in Wonderland,tt0023753,0.0,0.0,1933.0,alice in wonderland,6.3,2909.0,Scholastic Paperbacks,160,4.02,total:214824,Lewis Carroll
1706,Shadows,tt0834102,0.0,0.0,2007.0,shadows,6.7,2147.0,Bantam,393,3.93,total:11254,John Saul
1707,Secretariat,tt1028576,52200029.42691091,89860666.83462076,2010.0,secretariat,7.2,32195.0,Derrydale Press,228,4.3,total:389,Raymond G. Woolfe Jr.
1708,Stone,tt1423995,32811447.068344,14138330.24453763,2010.0,stone,5.4,43818.0,Harry N. Abrams,120,4.51,total:284,Andy Goldsworthy
1709,Hunger,tt1176252,956575.898986944,0.0,2009.0,hunger,5.2,5964.0,Penguin Books,192,3.92,total:1091,Lan Samantha Chang
1710,Inside Job,tt1645089,2982858.824394909,11739819.429559331,2010.0,inside job,8.2,82091.0,Subterranean Press,99,3.67,total:1718,Connie Willis
1711,Where The Red Fern Grows,tt0192788,0.0,0.0,2003.0,where the red fern grows,6.4,1464.0,Yearling,272,4.07,total:328420,Wilson Rawls
1712,Never Let Me Go,tt1334260,22371441.182961818,14101811.103950562,2010.0,never let me go,7.1,158349.0,Vintage Books,288,3.82,total:439282,Kazuo Ishiguro
1713,Where Love Has Gone,tt0058745,0.0,0.0,1964.0,where love has gone,6.1,1821.0,Pocket Books,384,3.64,total:795,Harold Robbins
1714,Deadline,tt1242618,0.0,0.0,2009.0,deadline,4.6,6097.0,Random House Value Publishing,0,3.8,total:46,James Barrett Reston
1715,Tenderness,tt0494864,0.0,0.0,2009.0,tenderness,5.4,8479.0,Ember,240,3.7,total:2640,Robert Cormier
1716,The Castle,tt0120075,0.0,0.0,1997.0,the castle,6.5,3772.0,Schocken,528,3.96,total:41582,Franz Kafka
1717,Hamlet,tt0058126,0.0,0.0,1964.0,hamlet,8.2,3150.0,Cambridge University Press,289,4.02,total:695817,William Shakespeare
1718,Hamlet,tt0058126,0.0,0.0,1964.0,hamlet,8.2,3150.0,Dover Publications,128,4.02,total:698155,William Shakespeare
1719,The Devil,tt0095012,0.0,0.0,1972.0,the devil,7.0,3384.0,Kessinger Publishing,56,3.69,total:2719,Leo Tolstoy
1720,The Extra Man,tt1361313,10440005.88538218,675735.3466490104,2010.0,the extra man,5.8,5555.0,Scribner,384,3.72,total:1672,Jonathan Ames
1721,The Sun Also Rises,tt0769507,0.0,0.0,2007.0,the sun also rises,7.2,2827.0,Simon  Schuster Audio,8,3.82,total:354692,Ernest Hemingway
1722,The Sun Also Rises,tt0769507,0.0,0.0,2007.0,the sun also rises,7.2,2827.0,Collier Books; Macmillan Publishing Company,247,3.82,total:355469,Ernest Hemingway
1723,A High Wind in Jamaica,tt0059269,0.0,0.0,1965.0,a high wind in jamaica,6.5,2468.0,Vintage Classics,175,3.78,total:8204,Richard Hughes
1724,Intruder in the Dust,tt0041513,0.0,0.0,1949.0,intruder in the dust,7.6,3297.0,Vintage,247,3.75,total:4818,William Faulkner
1725,Intruder in the Dust,tt0041513,0.0,0.0,1949.0,intruder in the dust,7.6,3297.0,Vintage,241,3.75,total:4826,William Faulkner
1726,Breaking the Maya Code,tt0496253,1528782.9800069754,0.0,2008.0,breaking the maya code,7.7,339.0,Thames  Hudson,304,4.03,total:533,Michael D. Coe
1727,Nightfall,tt0049552,0.0,0.0,1957.0,nightfall,7.1,5419.0,Onyx,416,3.87,total:1217,Anne Stuart
1728,Nightfall,tt0049552,0.0,0.0,1957.0,nightfall,7.1,5419.0,Bantam Books,339,4.05,total:29879,Isaac Asimov
1729,True Grit,tt1403865,56674317.66350328,376253228.9465901,2010.0,true grit,7.6,371478.0,Signet,304,4.16,total:37966,Charles Portis
1730,Forever Amber,tt0039391,0.0,0.0,1947.0,forever amber,6.5,1887.0,Penguin,972,3.99,total:16331,Kathleen Winsor
1731,The Last of the Mohicans,tt0027869,0.0,0.0,1936.0,the last of the mohicans,6.6,1854.0,State University of New York Press,418,3.7,total:84254,James Fenimore Cooper
1732,The Last of the Mohicans,tt0027869,0.0,0.0,1936.0,the last of the mohicans,6.6,1854.0,Barnes  Noble Classics,480,3.7,total:84369,James Fenimore Cooper
1733,Rabbit Hole,tt0935075,7457147.060987272,7649627.958066652,2010.0,rabbit hole,6.9,52477.0,Theatre Communications Group,157,4.06,total:6946,David Lindsay-Abaire
1734,Gulliver's Travels,tt1320261,167040094.1661149,354039576.5211506,2010.0,gulliver's travels,4.9,76901.0,Penguin,306,3.5700000000000003,total:223306,Jonathan Swift
1735,Gulliver's Travels,tt1320261,167040094.1661149,354039576.5211506,2010.0,gulliver's travels,4.9,76901.0,Penguin Audiobooks,6,3.5700000000000003,total:223839,Jonathan Swift
1736,Thirst,tt0041998,0.0,0.0,1949.0,thirst,6.5,3074.0,Beacon Press,88,4.36,total:4223,Mary Oliver
1737,Stalin,tt0105462,0.0,0.0,1992.0,stalin,7.0,2968.0,Anchor Books,640,4.03,total:1481,Edvard Radzinsky
1738,Death of a Salesman,tt0043458,0.0,0.0,1951.0,death of a salesman,7.2,1300.0,Viking Books,139,3.52,total:175487,Arthur  Miller
1739,The Dead,tt0407021,0.0,0.0,2004.0,the dead,6.7,1249.0,Melville House Publishing,64,4.05,total:15273,James Joyce
1740,Spring Fever,tt0018440,0.0,0.0,1927.0,spring fever,6.4,1124.0,Harry N. Abrams,276,4.05,total:544,P.G. Wodehouse
1741,Cracks,tt1183665,0.0,0.0,2009.0,cracks,6.6,21901.0,Blue Works,255,3.8,total:10,Mike Klaassen
1742,The Europeans,tt0079123,0.0,0.0,1979.0,the europeans,6.1,1266.0,Penguin Books,272,3.66,total:98,Luigi Barzini
1743,The Trip,tt1740047,0.0,1418616.3368645625,2010.0,the trip,7.0,23994.0,HarperTrophy,32,3.79,total:249,Ezra Jack Keats
1744,Gravity,tt1442580,0.0,0.0,2010.0,gravity,6.7,858.0,Dover Publications,176,3.93,total:194,George Gamow
1745,The Nun,tt0060891,0.0,0.0,1966.0,the nun,7.5,3474.0,"Oxford University Press, USA",189,3.71,total:5249,Denis Diderot
1746,First Love,tt0396818,0.0,16352.465142243693,2004.0,first love,6.6,2035.0,Melville House Publishing,124,3.79,total:9149,Ivan Turgenev
1747,The Traveler,tt1533084,0.0,0.0,2010.0,the traveler,4.2,5304.0,Ballantine Books,416,3.66,total:1477,John Katzenbach
1748,The Devil's Playground,tt0074404,0.0,0.0,1976.0,the devil's playground,6.8,1425.0,Phaidon Press,504,4.35,total:219,Nan Goldin
1749,Ulysses,tt0062414,0.0,0.0,1967.0,ulysses,6.4,1045.0,IndyPublish.com,736,3.73,total:105034,James Joyce
1750,Open House,tt1448762,0.0,0.0,2010.0,open house,4.3,2754.0,Ballantine Books,272,3.7,total:55494,Elizabeth Berg
1751,Don Quixote,tt0104121,0.0,0.0,1992.0,don quixote,6.0,945.0,Ecco,940,3.87,total:197128,Miguel de Cervantes Saavedra
1752,Don Quixote,tt0104121,0.0,0.0,1992.0,don quixote,6.0,945.0,Tantor Media,0,3.87,total:197715,Miguel de Cervantes Saavedra
1753,Emma,tt1366312,0.0,0.0,2009.0,emma,8.1,18932.0,Penguin Books,474,4.0,total:609938,Jane Austen
1754,Desert Flower,tt1054580,0.0,22393636.171507034,2009.0,desert flower,7.3,15154.0,William Morrow Paperbacks,240,4.16,total:18162,Waris Dirie
1755,Confessions,tt1590089,0.0,0.0,2010.0,confessions,7.7,44321.0,Penguin Classics,353,3.92,total:43336,Augustine of Hippo
1756,Confessions,tt1590089,0.0,0.0,2010.0,confessions,7.7,44321.0,"Hackett Publishing Company, Inc.",345,3.93,total:43505,Augustine of Hippo
1757,The Tempest,tt0178928,0.0,0.0,1998.0,the tempest,4.9,397.0,Cambridge University Press,180,3.81,total:163832,William Shakespeare
1758,The Tempest,tt0178928,0.0,0.0,1998.0,the tempest,4.9,397.0,Brimax Books,18,3.72,total:183,John Escott
1759,The Magus,tt0063260,0.0,0.0,1968.0,the magus,5.6,2020.0,Back Bay Books,656,4.05,total:45642,John Fowles
1760,Presumed Guilty,tt1320254,0.0,0.0,2008.0,presumed guilty,8.1,1437.0,Zondervan,316,4.03,total:842,James Scott Bell
1761,Background to Danger,tt0035659,0.0,0.0,1943.0,background to danger,6.4,1762.0,Vintage Crime/Black Lizard,280,3.89,total:959,Eric Ambler
1762,Norwegian Wood,tt1270842,0.0,26303238.376590893,2010.0,norwegian wood,6.3,12884.0,Vintage Books,296,4.03,total:316591,Haruki Murakami
1763,The Sunset Limited,tt1510938,0.0,0.0,2011.0,the sunset limited,7.3,33331.0,Vintage,160,3.96,total:8038,Cormac McCarthy
1764,Emma,tt0022854,0.0,0.0,1932.0,emma,7.0,1240.0,Penguin Books,474,4.0,total:609938,Jane Austen
1765,A Little Night Music,tt0076319,0.0,0.0,1977.0,a little night music,5.4,972.0,Berkley Trade,179,3.0,total:1,Lee  Williams
1766,Jane Eyre,tt1229822,0.0,50902705.21656335,2011.0,jane eyre,7.3,96645.0,Penguin,532,4.12,total:1548529,Charlotte Brontë
1767,Jane Eyre,tt1229822,0.0,50902705.21656335,2011.0,jane eyre,7.3,96645.0,Signet Classics,462,4.12,total:1553077,Charlotte Brontë
1768,Jane Eyre,tt1229822,0.0,50902705.21656335,2011.0,jane eyre,7.3,96645.0,Turtleback Books,461,4.12,total:1553399,Charlotte Brontë
1769,Eden,tt0765444,0.0,0.0,2006.0,eden,7.2,910.0,Mariner Books,276,3.91,total:4249,Stanisław Lem
1770,Eden,tt0765444,0.0,0.0,2006.0,eden,7.2,910.0,Houghton Mifflin Harcourt P,262,3.91,total:4262,Stanisław Lem
1771,The Traveler,tt0071859,0.0,0.0,1974.0,the traveler,7.5,2442.0,Ballantine Books,416,3.66,total:1477,John Katzenbach
1772,Connections,tt0078588,0.0,0.0,0.0,connections,9.3,1583.0,Little Brown and Company,304,4.25,total:2173,James  Burke
1773,The Journey,tt0052950,0.0,0.0,1959.0,the journey,6.8,1988.0,Pan Australia,186,3.31,total:287,John Marsden
1774,Outsider,tt0117273,0.0,0.0,1997.0,outsider,8.0,1263.0,University Press of America,110,3.98,total:656138,Albert Camus
1775,Water for Elephants,tt1067583,55726530.04019223,167408699.4834235,2011.0,water for elephants,6.9,123222.0,Algonquin Books,335,4.09,total:1327834,Sara Gruen
1776,Water for Elephants,tt1067583,55726530.04019223,167408699.4834235,2011.0,water for elephants,6.9,123222.0,Algonquin Books,335,4.09,total:1330459,Sara Gruen
1777,Day and Night,tt0387151,0.0,0.0,2004.0,day and night,6.5,1723.0,Meredith Corporation,32,0.0,total:0,Better Homes and Gardens
